Gene_set	Term	Overlap	P-value	Adjusted P-value	Odds Ratio	Genes
CUSTOM47281618358528	GOBP_ANIMAL_ORGAN_MORPHOGENESIS	47/453	0.9379839481678538	0.9964544870876761	0.8252529797056015	STAU2;CITED2;BAK1;TLE2;ALDH1A3;ATRNL1;FOXN3;SAV1;ONECUT2;PIM1;TNF;TRIP11;BBS7;ERRFI1;ADAMTS5;BRAF;MYO15A;PRICKLE1;NKX3-1;SYCP2;FGF9;HCN1;SHROOM2;RORB;FMN1;NRG1;FLRT2;CCDC39;AR;MAFB;AHI1;RELT;PKD1;FZD6;TBR1;C2CD3;ADM;EMX1;AKT3;SIX4;ARID2;FGF7;PPARGC1B;UCHL5;WDPCP;ALX3;TTC39C
CUSTOM47281618358528	GOBP_ANIMAL_ORGAN_REGENERATION	5/28	0.27056215182482773	0.9964544870876761	1.5387276520453166	TNF;GAS6;BAK1;ADM;FLT3
CUSTOM47281618358528	GOBP_ANION_HOMEOSTASIS	1/13	0.8254369599358337	0.9964544870876761	0.8840579710144928	SLC12A5
CUSTOM47281618358528	GOBP_ANION_TRANSMEMBRANE_TRANSPORT	22/122	0.049376338160726646	0.9964544870876761	1.472294277588524	SLC47A1;ANO5;SLC4A9;SLC20A2;GABRA4;TNF;SLC9A1;SLC25A17;SLC5A6;SLC16A7;GABRB2;SLC25A12;MPC1;ABCC1;SLC12A5;SLC7A8;SLC24A2;SLC25A5;SLC4A8;SLC9A5;SLC39A8;ANKH
CUSTOM47281618358528	GOBP_ANION_TRANSPORT	33/221	0.1634056657063116	0.9964544870876761	1.2106350025813113	PLA2R1;IP6K2;SLC47A1;ANO5;SLC4A9;SLC20A2;GABRA4;TNF;SLC9A1;SLC25A17;SLC19A2;NOS2;SLC16A7;SLC5A6;GABRB2;SLC25A12;ATP8B1;MPC1;SLCO4A1;ABCC1;SLC12A5;SV2A;SLC7A8;SLC24A2;SLC25A5;SLC4A8;SLC9A5;SLC38A2;SLC39A14;SLC39A8;SLC38A1;ANKH;SLC16A6
CUSTOM47281618358528	GOBP_ANOIKIS	1/12	0.8003309824831967	0.9964544870876761	0.9549025487256372	PIK3CA
CUSTOM47281618358528	GOBP_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	2/19	0.7089788447685603	0.9964544870876761	1.0203178512333089	ETS2;TDRD1
CUSTOM47281618358528	GOBP_ANTERIOR_POSTERIOR_PATTERN_SPECIFICATION	8/77	0.7672863998741518	0.9964544870876761	0.8717340130201147	NKX3-1;ARC;POGLUT1;BHLHE40;HES6;ETS2;TDRD1;ZBTB16
CUSTOM47281618358528	GOBP_ANTEROGRADE_AXONAL_TRANSPORT	4/20	0.23695106619428097	0.9964544870876761	1.7502659086741243	NEFL;KIF5A;TRAK2;MGARP
CUSTOM47281618358528	GOBP_ANTEROGRADE_AXONAL_TRANSPORT_OF_MITOCHONDRION	1/2	0.23534874254591304	0.9964544870876761	4.7805097451274365	TRAK2
CUSTOM47281618358528	GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT	3/6	0.029428040826206925	0.9964544870876761	4.296637263587689	STAU2;KIF5A;TRAK2
CUSTOM47281618358528	GOBP_ANTEROGRADE_DENDRITIC_TRANSPORT_OF_NEUROTRANSMITTER_RECEPTOR_COMPLEX	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	KIF5A
CUSTOM47281618358528	GOBP_ANTIBACTERIAL_HUMORAL_RESPONSE	1/13	0.8254369599358337	0.9964544870876761	0.8840579710144928	WFDC2
CUSTOM47281618358528	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION	3/52	0.9669731466783413	0.9964544870876761	0.528893340010015	CLEC4M;IDE;PIKFYVE
CUSTOM47281618358528	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_ANTIGEN	1/13	0.8254369599358337	0.9964544870876761	0.8840579710144928	IDE
CUSTOM47281618358528	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	1/12	0.8003309824831967	0.9964544870876761	0.9549025487256372	IDE
CUSTOM47281618358528	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN	1/25	0.9652432612908639	0.9964544870876761	0.4673251609489373	PIKFYVE
CUSTOM47281618358528	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN	1/23	0.9545078436347048	0.9964544870876761	0.5072251108488309	PIKFYVE
CUSTOM47281618358528	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_II	1/17	0.8980375484446089	0.9964544870876761	0.6816448918397944	PIKFYVE
CUSTOM47281618358528	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN	3/34	0.8183313526027094	0.9964544870876761	0.8066665215214126	CLEC4M;IDE;PIKFYVE
CUSTOM47281618358528	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	1/16	0.8833646884656534	0.9964544870876761	0.7230475671255281	IDE
CUSTOM47281618358528	GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_OR_POLYSACCHARIDE_ANTIGEN_VIA_MHC_CLASS_II	1/19	0.922082119367224	0.9964544870876761	0.6115788259716296	PIKFYVE
CUSTOM47281618358528	GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	5/78	0.9746841811223911	0.9974064497845417	0.5551308560854711	DENND1B;VAV3;IGLL1;PIK3CA;PRKCB
CUSTOM47281618358528	GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	2/23	0.8038077118706525	0.9964544870876761	0.8462209828318414	WFDC2;BCL3
CUSTOM47281618358528	GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	MX1
CUSTOM47281618358528	GOBP_ANTRAL_OVARIAN_FOLLICLE_GROWTH	2/4	0.07944353191284875	0.9964544870876761	4.429714857428714	PTX3;GAS2
CUSTOM47281618358528	GOBP_AORTA_DEVELOPMENT	2/27	0.8701299088050531	0.9964544870876761	0.7227704761471645	NKX3-1;PRICKLE1
CUSTOM47281618358528	GOBP_APICAL_JUNCTION_ASSEMBLY	3/26	0.6510514973815211	0.9964544870876761	1.0512466813427688	PDCD6IP;STRN;TNF
CUSTOM47281618358528	GOBP_APICAL_PROTEIN_LOCALIZATION	3/9	0.09275184641313308	0.9964544870876761	2.938697519964157	ATP8B1;HCN1;SHROOM2
CUSTOM47281618358528	GOBP_APOPTOTIC_CELL_CLEARANCE	5/26	0.22112181274993012	0.9964544870876761	1.655274593151502	XKR9;XKR6;RHOBTB2;GAS6;RHOBTB1
CUSTOM47281618358528	GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	6/46	0.5265904142711786	0.9964544870876761	1.1131543558918358	BID;GSK3B;STPG1;BAK1;NDUFS1;SLC25A5
CUSTOM47281618358528	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_BLOOD_VESSEL_MORPHOGENESIS	1/2	0.23534874254591304	0.9964544870876761	4.7805097451274365	BAK1
CUSTOM47281618358528	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	3/17	0.36176423620546083	0.9964544870876761	1.5936905358037055	XKR6;BAK1;XKR9
CUSTOM47281618358528	GOBP_APOPTOTIC_PROCESS_INVOLVED_IN_MORPHOGENESIS	1/7	0.6091726279808134	0.9964544870876761	1.592503748125937	BAK1
CUSTOM47281618358528	GOBP_APOPTOTIC_SIGNALING_PATHWAY	27/249	0.8218522897347733	0.9964544870876761	0.8736765475538044	BAK1;ZNF385B;PPARD;DDX3X;ITPR1;TNFRSF25;PELI3;TNF;USP28;CTSC;JMY;NKX3-1;MKNK2;RET;RTKN2;RRM2B;GSK3B;AR;SLC25A5;EYA4;BID;PIK3CB;TCF7L2;ZNF385A;NCK2;BCL3;DEPTOR
CUSTOM47281618358528	GOBP_APPENDAGE_DEVELOPMENT	10/73	0.4356655285671335	0.9964544870876761	1.1383185649448886	FMN1;KREMEN1;BBS7;BAK1;FZD6;WDPCP;C2CD3;FGF9;ZBTB16;ALX3
CUSTOM47281618358528	GOBP_APPENDAGE_MORPHOGENESIS	8/56	0.4059060190205669	0.9964544870876761	1.1989213070800915	FMN1;BAK1;FZD6;WDPCP;C2CD3;FGF9;ZBTB16;ALX3
CUSTOM47281618358528	GOBP_ARACHIDONIC_ACID_SECRETION	1/10	0.738781508444311	0.9964544870876761	1.1370743199828657	PLA2R1
CUSTOM47281618358528	GOBP_ARGININE_CATABOLIC_PROCESS	1/8	0.6582836246300188	0.9964544870876761	1.404973983596437	NOS2
CUSTOM47281618358528	GOBP_ARGININE_METABOLIC_PROCESS	2/13	0.4990592530196493	0.9964544870876761	1.4749041187260297	SLC39A8;NOS2
CUSTOM47281618358528	GOBP_AROMATIC_AMINO_ACID_TRANSPORT	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	SLC7A8
CUSTOM47281618358528	GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION	2/16	0.6148536708903906	0.9964544870876761	1.2062849606621493	MAGEL2;JMY
CUSTOM47281618358528	GOBP_ARTERY_DEVELOPMENT	6/50	0.6115720399339694	0.9964544870876761	1.0244665350512951	ARID2;LUZP1;CITED2;PRICKLE1;NKX3-1;AKT3
CUSTOM47281618358528	GOBP_ARTERY_MORPHOGENESIS	3/34	0.8183313526027094	0.9964544870876761	0.8066665215214126	ARID2;AKT3;CITED2
CUSTOM47281618358528	GOBP_ASPARTATE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	1/11	0.7716183425605219	0.9964544870876761	1.038067922560459	MTAP
CUSTOM47281618358528	GOBP_ASPARTATE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	SDSL
CUSTOM47281618358528	GOBP_ASPARTATE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	4/24	0.355548011516403	0.9964544870876761	1.463771674083167	NAT8L;MTAP;SLC25A12;SDSL
CUSTOM47281618358528	GOBP_ASPARTATE_TRANSMEMBRANE_TRANSPORT	1/8	0.6582836246300188	0.9964544870876761	1.404973983596437	SLC25A12
CUSTOM47281618358528	GOBP_ASSOCIATIVE_LEARNING	5/40	0.5758331937493159	0.9964544870876761	1.081172994369181	ELAVL4;DDHD2;ABCC8;TBR1;GRIN2A
CUSTOM47281618358528	GOBP_ASTROCYTE_ACTIVATION	1/8	0.6582836246300188	0.9964544870876761	1.404973983596437	TNF
CUSTOM47281618358528	GOBP_ASTROCYTE_DEVELOPMENT	2/17	0.6485989288525971	0.9964544870876761	1.1372114628742942	POU3F2;TNF
CUSTOM47281618358528	GOBP_ASTROCYTE_DIFFERENTIATION	3/36	0.8475790282104464	0.9964544870876761	0.7622735473072623	TTC21B;POU3F2;TNF
CUSTOM47281618358528	GOBP_ASYMMETRIC_CELL_DIVISION	2/10	0.36325413513925914	0.9964544870876761	1.897019938540699	FGF13;ZBTB16
CUSTOM47281618358528	GOBP_ASYMMETRIC_NEUROBLAST_DIVISION	1/4	0.41535058542349	0.9964544870876761	2.6551724137931036	FGF13
CUSTOM47281618358528	GOBP_ATP_BIOSYNTHETIC_PROCESS	4/24	0.355548011516403	0.9964544870876761	1.463771674083167	ATP5F1A;SPHK2;PPARGC1A;SLC25A12
CUSTOM47281618358528	GOBP_ATP_METABOLIC_PROCESS	15/97	0.2313512795601217	0.9964544870876761	1.2692970486178798	BID;TNF;SDHAF2;PPARGC1A;TIGAR;AK2;ATP5F1A;NDUFS1;ZBTB7A;ISCU;COX7A1;SPHK2;SLC25A12;OGDHL;SDHC
CUSTOM47281618358528	GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	6/29	0.14788432090632653	0.9964544870876761	1.7583958320918711	BID;SDHAF2;NDUFS1;ISCU;COX7A1;SDHC
CUSTOM47281618358528	GOBP_ATP_SYNTHESIS_COUPLED_PROTON_TRANSPORT	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	ATP5F1A
CUSTOM47281618358528	GOBP_ATP_TRANSPORT	2/7	0.21604495130570012	0.9964544870876761	2.6568284142071037	SLC25A5;SLC25A17
CUSTOM47281618358528	GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	1/7	0.6091726279808134	0.9964544870876761	1.592503748125937	KCNJ3
CUSTOM47281618358528	GOBP_ATRIAL_CARDIAC_MUSCLE_CELL_TO_AV_NODE_CELL_SIGNALING	2/12	0.45577930338036554	0.9964544870876761	1.593096548274137	KCNJ3;GJC1
CUSTOM47281618358528	GOBP_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	1/14	0.8473889201195782	0.9964544870876761	0.8229850591945407	RCC2
CUSTOM47281618358528	GOBP_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	1/11	0.7716183425605219	0.9964544870876761	1.038067922560459	WDPCP
CUSTOM47281618358528	GOBP_AUDITORY_RECEPTOR_CELL_MORPHOGENESIS	1/8	0.6582836246300188	0.9964544870876761	1.404973983596437	WDPCP
CUSTOM47281618358528	GOBP_AUTONOMIC_NERVOUS_SYSTEM_DEVELOPMENT	1/19	0.922082119367224	0.9964544870876761	0.6115788259716296	RET
CUSTOM47281618358528	GOBP_AUTOPHAGIC_CELL_DEATH	1/8	0.6582836246300188	0.9964544870876761	1.404973983596437	CDKN1B
CUSTOM47281618358528	GOBP_AUTOPHAGOSOME_MATURATION	2/24	0.8227637032892492	0.9964544870876761	0.8115792590172637	MAP1LC3B;CLEC16A
CUSTOM47281618358528	GOBP_AUTOPHAGOSOME_ORGANIZATION	7/50	0.44108997453957133	0.9964544870876761	1.1832653853620656	C9orf72;MAP1LC3B;RALB;PIKFYVE;RAB3GAP2;ATG4D;ATG16L1
CUSTOM47281618358528	GOBP_AUTOPHAGY_OF_MITOCHONDRION	6/35	0.2714592829736793	0.9964544870876761	1.4600986127715565	MAP1LC3B;CAMKK2;CISD2;ATG4D;TIGAR;SLC25A5
CUSTOM47281618358528	GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_COMMUNICATION	2/7	0.21604495130570012	0.9964544870876761	2.6568284142071037	GJC1;SCN4B
CUSTOM47281618358528	GOBP_AV_NODE_CELL_TO_BUNDLE_OF_HIS_CELL_SIGNALING	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	SCN4B
CUSTOM47281618358528	GOBP_AXIAL_MESODERM_DEVELOPMENT	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	POGLUT1
CUSTOM47281618358528	GOBP_AXIS_ELONGATION	1/8	0.6582836246300188	0.9964544870876761	1.404973983596437	SIX4
CUSTOM47281618358528	GOBP_AXIS_SPECIFICATION	5/39	0.5523348632660804	0.9964544870876761	1.1086841921408475	CITED2;AHI1;TDRD1;ETS2;C2CD3
CUSTOM47281618358528	GOBP_AXONAL_TRANSPORT	4/27	0.44513504311817853	0.9964544870876761	1.3035953520164048	NEFL;KIF5A;TRAK2;MGARP
CUSTOM47281618358528	GOBP_AXONAL_TRANSPORT_OF_MITOCHONDRION	3/8	0.067992851127658	0.9964544870876761	3.2848390232407434	NEFL;TRAK2;MGARP
CUSTOM47281618358528	GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY	3/18	0.3977808096041978	0.9964544870876761	1.5073556280366496	CCDC39;DNAAF2;LRRC49
CUSTOM47281618358528	GOBP_AXONEME_ASSEMBLY	4/35	0.6564565269252645	0.9964544870876761	1.0088107592925977	CCDC39;SPAG16;DNAAF2;LRRC49
CUSTOM47281618358528	GOBP_AXON_DEVELOPMENT	31/273	0.7550643769529977	0.9964544870876761	0.9138535612261909	LMTK2;POU3F2;FGF13;NEXN;MAP3K13;SLITRK3;KALRN;EFNA5;NEFL;SEMA6D;SPART;INPP5F;RET;SPTBN4;C9orf72;FLRT2;GSK3B;NEFH;SZT2;DCLK1;TBR1;MCF2;EPHB6;B4GALT6;KREMEN1;SCN1B;USP33;CNTNAP1;SEMA7A;KIF5A;NREP
CUSTOM47281618358528	GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM	2/14	0.5400614775030134	0.9964544870876761	1.3730140932535233	CNTNAP1;B4GALT6
CUSTOM47281618358528	GOBP_AXON_EXTENSION	6/71	0.8960355431948064	0.9964544870876761	0.7216565453632254	C9orf72;GSK3B;DCLK1;SEMA7A;SEMA6D;MAP3K13
CUSTOM47281618358528	GOBP_AXO_DENDRITIC_PROTEIN_TRANSPORT	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	KIF5A
CUSTOM47281618358528	GOBP_AXO_DENDRITIC_TRANSPORT	6/34	0.24916140750763585	0.9964544870876761	1.5026095691481232	STAU2;KIF5A;MGARP;NEFL;TRAK2;PURA
CUSTOM47281618358528	GOBP_AZOLE_TRANSMEMBRANE_TRANSPORT	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	SLC19A2
CUSTOM47281618358528	GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	1/9	0.7012287711219787	0.9964544870876761	1.2569241694942002	ADD1
CUSTOM47281618358528	GOBP_BASEMENT_MEMBRANE_ORGANIZATION	2/19	0.7089788447685603	0.9964544870876761	1.0203178512333089	FLRT2;GAS2
CUSTOM47281618358528	GOBP_BEHAVIOR	36/284	0.5028696091193345	0.9964544870876761	1.02177769242741	STRN;DDHD2;CPEB3;FGF13;ARC;ALDH1A3;CEND1;DPP4;RASGRF1;STRBP;BRINP1;MYO15A;SGIP1;RASD2;INPP5F;KCNA2;SPTBN4;CLN6;MC1R;NRG1;MBD2;FGF12;PLCB1;AHI1;SCN1A;SLC12A5;TBR1;RMI1;NR1D2;SLC24A2;GRIN2A;TTC21B;ABCC8;ZNF385A;ANKH;ELAVL4
CUSTOM47281618358528	GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS	1/12	0.8003309824831967	0.9964544870876761	0.9549025487256372	KYAT1
CUSTOM47281618358528	GOBP_BERGMANN_GLIAL_CELL_DIFFERENTIATION	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	TTC21B
CUSTOM47281618358528	GOBP_BICARBONATE_TRANSPORT	3/16	0.32542673329467275	0.9964544870876761	1.6904902808758593	SLC4A9;SLC39A8;SLC4A8
CUSTOM47281618358528	GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT	1/9	0.7012287711219787	0.9964544870876761	1.2569241694942002	ATP8B1
CUSTOM47281618358528	GOBP_BILE_ACID_BIOSYNTHETIC_PROCESS	3/18	0.3977808096041978	0.9964544870876761	1.5073556280366496	OSBPL1A;OSBPL6;SCP2
CUSTOM47281618358528	GOBP_BILE_ACID_METABOLIC_PROCESS	4/20	0.23695106619428097	0.9964544870876761	1.7502659086741243	ATP8B1;OSBPL1A;OSBPL6;SCP2
CUSTOM47281618358528	GOBP_BILE_ACID_SECRETION	1/1	0.12554872695298577	0.9964544870876761	7.968515742128935	TNF
CUSTOM47281618358528	GOBP_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	2/5	0.12159525151571098	0.9964544870876761	3.6238573832370733	CLGN;OVGP1
CUSTOM47281618358528	GOBP_BIOLOGICAL_ADHESION	74/685	0.9363860386347238	0.9964544870876761	0.854029856028122	LMLN;DACT2;VAV3;COL6A1;SOCS5;CITED2;SORBS3;FBLN7;IGFALS;LRRC4;PPARD;ACTN4;VWC2;JAM2;LAG3;ZYX;SORBS1;GLMN;NEXN;ZBTB16;ATRNL1;ZBTB1;DPP4;SLITRK3;ONECUT2;FRMD5;EFNA5;TNF;CHRD;PCDH12;COL7A1;CD274;MADCAM1;GOLPH3;SLC9A1;CD99L2;IL1RAP;CLEC4M;RET;HAPLN4;TNIP1;FMN1;FLRT2;GSK3B;ITGB3BP;ADAMTS13;GAS6;RELL2;PCDHB16;PKD1;RCC2;FES;ITGB2;LY6D;MIA3;ADAM22;POSTN;KNG1;MKLN1;ADAM23;SCN1B;CNTNAP1;PIK3CB;PIK3CA;CDH7;SLC39A8;PAG1;ZDHHC2;GNAS;WDPCP;ARHGEF7;SPECC1L;ACAN;NCK2
CUSTOM47281618358528	GOBP_BIOLOGICAL_PHASE	1/7	0.6091726279808134	0.9964544870876761	1.592503748125937	SYCP2
CUSTOM47281618358528	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST	8/77	0.7672863998741518	0.9964544870876761	0.8717340130201147	MID2;SLC20A2;PTX3;GAS6;PIKFYVE;HS3ST5;IDE;CLEC4M
CUSTOM47281618358528	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT	3/33	0.8019946121688928	0.9964544870876761	0.8308507537425541	PTX3;TARDBP;NAPEPLD
CUSTOM47281618358528	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERSPECIES_INTERACTION_BETWEEN_ORGANISMS	55/550	0.9764524721858288	0.9974064497845417	0.7907218765248708	FKBP5;FBXO9;IGLL1;BAK1;ZYX;PPARD;DDX3X;DEFB131A;LAG3;MX1;ZBTB1;SLC20A2;PCSK1;LIAS;GSDMB;TNF;TIFA;TRAF3IP1;PIKFYVE;PLEKHM2;CD274;NFKB1;HEXIM1;ADAMTS5;NOS2;TRIM35;IL1RAP;CLEC4M;TNIP1;SERPINB9;RPS6KA3;WFDC2;SRPK1;ADAMTS13;NUB1;GAS6;HS3ST5;DCLK1;IDE;NAPEPLD;FES;CHGA;NR1H2;ADM;IFNLR1;TRIM44;MID2;PTX3;TARDBP;MTDH;C1RL;ABCC8;ATG16L1;CCDC186;BCL3
CUSTOM47281618358528	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTRASPECIES_INTERACTION_BETWEEN_ORGANISMS	1/24	0.9602358497381632	0.9964544870876761	0.4864608512070495	BRINP1
CUSTOM47281618358528	GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION	10/107	0.8793103236736106	0.9964544870876761	0.7749428279914155	MID2;SLC20A2;TARDBP;PTX3;GAS6;PIKFYVE;HS3ST5;IDE;NAPEPLD;CLEC4M
CUSTOM47281618358528	GOBP_BIOMINERALIZATION	5/76	0.9698231990778877	0.9974064497845417	0.5697883769664414	ECM1;GAS6;FBLN7;SLC8A1;ANKH
CUSTOM47281618358528	GOBP_BLASTOCYST_DEVELOPMENT	4/44	0.8204525165293215	0.9964544870876761	0.8038692236208499	ACVR1C;CCNB1IP1;CITED2;MED21
CUSTOM47281618358528	GOBP_BLASTOCYST_FORMATION	2/15	0.5786753037017613	0.9964544870876761	1.2842711678419856	CCNB1IP1;CITED2
CUSTOM47281618358528	GOBP_BLASTOCYST_GROWTH	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	ACVR1C
CUSTOM47281618358528	GOBP_BLASTODERM_SEGMENTATION	1/12	0.8003309824831967	0.9964544870876761	0.9549025487256372	TDRD1
CUSTOM47281618358528	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	5/63	0.9110065827060171	0.9964544870876761	0.6875679049903007	TNF;ATP5F1A;GPLD1;AKT3;MIA3
CUSTOM47281618358528	GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_PROLIFERATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	1/9	0.7012287711219787	0.9964544870876761	1.2569241694942002	PPP1R16B
CUSTOM47281618358528	GOBP_BLOOD_VESSEL_MORPHOGENESIS	26/271	0.9483037711069238	0.9964544870876761	0.770691329846431	VAV3;CITED2;BAK1;GLMN;TNF;SPHK1;SMOC2;RORA;FGF9;KRIT1;AGO1;PPP1R16B;PLXDC1;ADM;AKT3;GJC1;MIA3;ECM1;HSPB6;ARID2;MTDH;PIK3CB;PIK3CA;ABCC8;PRKCB;GPLD1
CUSTOM47281618358528	GOBP_BLOOD_VESSEL_REMODELING	1/15	0.8665827498796589	0.9964544870876761	0.769792523093292	BAK1
CUSTOM47281618358528	GOBP_BODY_FLUID_SECRETION	2/32	0.9239688679857605	0.9964544870876761	0.6111902104898603	NR1H2;USF2
CUSTOM47281618358528	GOBP_BONE_CELL_DEVELOPMENT	1/13	0.8254369599358337	0.9964544870876761	0.8840579710144928	ZNF385A
CUSTOM47281618358528	GOBP_BONE_DEVELOPMENT	7/98	0.9705780698301748	0.9974064497845417	0.6029737158432291	TRIP11;CITED2;SPNS2;GNAS;ZNF385A;ZBTB16;FOXN3
CUSTOM47281618358528	GOBP_BONE_GROWTH	1/15	0.8665827498796589	0.9964544870876761	0.769792523093292	ECM1
CUSTOM47281618358528	GOBP_BONE_MATURATION	1/14	0.8473889201195782	0.9964544870876761	0.8229850591945407	ZBTB16
CUSTOM47281618358528	GOBP_BONE_MINERALIZATION	3/57	0.980218331955675	0.9974064497845417	0.48259780975811545	ANKH;SLC8A1;ECM1
CUSTOM47281618358528	GOBP_BONE_MORPHOGENESIS	3/41	0.9034103796559809	0.9964544870876761	0.6700110406573716	CITED2;TRIP11;FOXN3
CUSTOM47281618358528	GOBP_BONE_REMODELING	2/36	0.9510713317155051	0.9964544870876761	0.5439363517375126	NOX4;PPARGC1B
CUSTOM47281618358528	GOBP_BONE_RESORPTION	2/27	0.8701299088050531	0.9964544870876761	0.7227704761471645	NOX4;PPARGC1B
CUSTOM47281618358528	GOBP_BONE_TRABECULA_FORMATION	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	PPARGC1B
CUSTOM47281618358528	GOBP_BONE_TRABECULA_MORPHOGENESIS	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	PPARGC1B
CUSTOM47281618358528	GOBP_BRADYKININ_CATABOLIC_PROCESS	1/2	0.23534874254591304	0.9964544870876761	4.7805097451274365	IDE
CUSTOM47281618358528	GOBP_BRAIN_MORPHOGENESIS	4/15	0.10894310130617497	0.9964544870876761	2.316323065728838	FZD6;EMX1;AKT3;UCHL5
CUSTOM47281618358528	GOBP_BRANCHED_CHAIN_AMINO_ACID_BIOSYNTHETIC_PROCESS	2/2	0.01574871135894056	0.9964544870876761	7.975487743871936	BCAT1;SDSL
CUSTOM47281618358528	GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	2/9	0.3147224527802513	0.9964544870876761	2.096969537400279	BCAT1;SDSL
CUSTOM47281618358528	GOBP_BRANCHED_CHAIN_AMINO_ACID_TRANSPORT	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	SLC7A8
CUSTOM47281618358528	GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS	1/5	0.4887894189012285	0.9964544870876761	2.1721412021262094	ADM
CUSTOM47281618358528	GOBP_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	1/6	0.5530115313089603	0.9964544870876761	1.8377349786645139	AR
CUSTOM47281618358528	GOBP_BRANCHING_INVOLVED_IN_PROSTATE_GLAND_MORPHOGENESIS	1/3	0.33137382204636207	0.9964544870876761	3.414221460698222	NKX3-1
CUSTOM47281618358528	GOBP_BRANCHING_INVOLVED_IN_SALIVARY_GLAND_MORPHOGENESIS	2/14	0.5400614775030134	0.9964544870876761	1.3730140932535233	FGF7;TNF
CUSTOM47281618358528	GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	5/65	0.9240811972610629	0.9964544870876761	0.6664049363612338	SIX4;TNF;AR;PKD1;NKX3-1
